MpCodigo;Divipola;Departamento;Municipio;Estimación Inseguridad Alimentaria Moderada-Grave;IRCA;Suficiencia de vías;Cantidad tipo de cultivos;temperature_2m_mean_c;NDVI;Pob rural;Cereales;Cultivos para condimentos, bebidas medicinales y aromáticas;Cultivos tropicales tradicionales;Frutales;Hortalizas;Leguminosas;Oleaginosas;Raíces y tubérculos;NDVI;EVI;NDMI;NDWI;MSI;BSI;NDBI;Zscore_NDVI;KPI;KPI_Quintile;Cluster
25398;25398;Cundinamarca;La Peña;0.437994823;1.4;15.91424628;5;23.13870968;0.801957598;0.760579615;4.89;0;183887.46;1761.52;0;34.96;0;840;0.625213156;0.29091884;-0.699624324;0.556512377;-0.257650367;-0.29091884;0.760579615;1.449528922;0.742;Alto;3
25402;25402;Cundinamarca;La Vega;0.204980309;8.7;24.87915579;5;18.93548387;0.757169252;0.564038251;3.72;0;12863.42;2534.2;70;0;0;40.5;0.536654974;0.259538601;-0.662136014;0.594870336;-0.223799548;-0.259538601;0.564038251;1.563086891;0.247;Bajo;1
25407;25407;Cundinamarca;Lenguazaque;0.284259153;33;35.26765657;4;11.12258065;0.668472237;0.65529522;0;0;0;640;612;84.11;0;28020;0.444367917;0.209084248;-0.611325544;0.678543401;-0.16037624;-0.209084248;0.65529522;1.158460699;0.364;Bajo;1
25426;25426;Cundinamarca;Machetá;0.236085983;19.5;25.7441867;5;15.56774194;0.66899779;0.659872611;0;0;373.66;1104.96;4028.02;47.32;0;11243.65;0.47624379;0.237189774;-0.605295785;0.627923145;-0.186598869;-0.237189774;0.659872611;0.79542671;0.501;Medio;1
25430;25430;Cundinamarca;Madrid;0.168661025;0.9;13.79795291;5;12.79032258;0.585411056;0.049199804;1088.24;0;0;478;18639;1057.72;0;28194.35;0.453457868;0.18108017;-0.534198656;0.754121042;-0.141369173;-0.18108017;0.049199804;1.291504634;0.008;Muy Bajo;1
25436;25436;Cundinamarca;Manta;0.167392793;5.6;25.47802049;6;16.9516129;0.691277638;0.662057044;29.37;0;1993.23;549;3074;78.11;0;1740;0.489432249;0.231207414;-0.620827824;0.630797825;-0.183479877;-0.231207414;0.662057044;0.890093703;0.4;Medio;1
25438;25438;Cundinamarca;Medina;0.173358775;25.6;9.753088535;6;23.54193548;0.694433179;0.396853352;81.86;0;1229.65;1804.98;25.2;2.6;0;1857.12;0.540634397;0.203145213;-0.622518252;0.679436742;-0.165962658;-0.203145213;0.396853352;0.908595268;0.494;Medio;2
25473;25473;Cundinamarca;Mosquera;0.099134504;1.9;12.32309448;5;13.40645161;0.534732029;0.018239413;563.23;0;0;144;56770;186.92;0;13350;0.385413935;0.129549566;-0.50408586;0.820361401;-0.08701614;-0.129549566;0.018239413;1.277564888;0.003;Muy Bajo;1
25483;25483;Cundinamarca;Nariño;0.238498146;12.8;20.05324448;4;25.28387097;0.789501119;0.261079774;105;18;0;350;160;0;0;0;0.640772717;0.269709658;-0.68967537;0.588667063;-0.234365151;-0.269709658;0.261079774;1.42761655;0.14;Muy Bajo;1
25486;25486;Cundinamarca;Nemocón;0.140746581;9.2;22.14005925;5;13.2516129;0.61724647;0.45985745;5.48;0;0;546;56;10.8;0;819;0.454561079;0.199826758;-0.572350728;0.696053535;-0.14923177;-0.199826758;0.45985745;1.34531202;0.082;Muy Bajo;1
25488;25488;Cundinamarca;Nilo;0.488628733;6.1;22.08258444;3;25.53225806;0.725951812;0.672924188;37.5;0;504.45;1060.02;0;0;0;0;0.55492325;0.222479828;-0.638818896;0.654701251;-0.189327519;-0.222479828;0.672924188;0.815732736;0.628;Alto;3
25489;25489;Cundinamarca;Nimaima;0.274771852;4.7;25.18222652;6;22.0516129;0.809198389;0.72875817;35.08;0;76749.45;829;67.5;1.96;0;360;0.631211696;0.301554246;-0.704970646;0.542861847;-0.268340773;-0.301554246;0.72875817;1.41434893;0.61;Alto;1
25491;25491;Cundinamarca;Nocaima;0.16779012;11.7;36.68926135;5;22.0516129;0.78940667;0.624058802;13.2;0;144421.48;2099.8;7;14.4;0;0;0.572750234;0.282785892;-0.687963161;0.565482148;-0.246450697;-0.282785892;0.624058802;1.354189583;0.275;Bajo;1
25506;25506;Cundinamarca;Venecia;0.223156252;5.8;13.2517157;5;14.52258065;0.666785438;0.657685512;46.98;0;220.49;5455.8;1562;7341.4;0;0;0.511578889;0.283705377;-0.590577939;0.570432055;-0.238598805;-0.283705377;0.657685512;1.121689135;0.401;Medio;1
25513;25513;Cundinamarca;Pacho;0.211390867;1.7;16.57706266;7;18.03548387;0.724565079;0.412813237;635.96;224;1846.77;12803.26;9425;250.45;0;12024;0.521358001;0.243942101;-0.637239846;0.616443481;-0.203011865;-0.243942101;0.412813237;1.359369306;0.252;Bajo;2
25518;25518;Cundinamarca;Paime;0.239885738;4.6;15.00840118;5;22.00645161;0.790683189;0.818013735;46.16;0;15497.96;2715;0;25.17;0;1620;0.569747025;0.275332379;-0.692889939;0.573216845;-0.240826997;-0.275332379;0.818013735;0.991942433;0.762;Alto;3
25524;25524;Cundinamarca;Pandi;0.264201814;5.1;23.92332061;5;19.67096774;0.778822461;0.722901385;32;0;289.4;29121.59;1480;4592.45;0;0;0.613546799;0.286967187;-0.687286687;0.562739656;-0.250028585;-0.286967187;0.722901385;1.358610947;0.513;Medio;1
25530;25530;Cundinamarca;Paratebueno;0.204924427;9.2;15.76123732;5;26.00322581;0.7007378;0.515144691;4105.41;0;9908.2;2270.1;0;0;16639.93;1008;0.514064061;0.16473644;-0.639184914;0.737768765;-0.125849638;-0.16473644;0.515144691;0.975233299;0.366;Bajo;1
25535;25535;Cundinamarca;Pasca;0.27947136;11.4;18.20479686;6;12.63870968;0.584423332;0.634021716;7.88;0;2.49;6333.5;3125.06;852.15;0;39983;0.421711198;0.167173742;-0.54259379;0.752074754;-0.126113951;-0.167173742;0.634021716;0.934651531;0.432;Medio;1
25572;25572;Cundinamarca;Puerto Salgar;0.173006605;6.4;15.29066137;5;25.70967742;0.728878294;0.241660865;6;0;10.4;12086;0;0;363.96;196;0.54829286;0.230635424;-0.64107571;0.639035208;-0.186626005;-0.230635424;0.241660865;1.047884805;0.141;Muy Bajo;1
25580;25580;Cundinamarca;Pulí;0.318380604;10.6;21.7519126;6;22.32580645;0.745352896;0.729517092;65;0;8568.78;1687.5;210;67.2;0;47.5;0.601799379;0.262537339;-0.647222178;0.591744852;-0.229154148;-0.262537339;0.729517092;1.289376824;0.685;Alto;1
25592;25592;Cundinamarca;Quebradanegra;0.240001107;7.2;22.76783732;5;22.2483871;0.766635275;0.843085645;104.25;0;149673.74;614.72;0;128.52;0;1176;0.603237371;0.26993096;-0.669207197;0.583917309;-0.235870491;-0.26993096;0.843085645;0.809287378;0.746;Alto;3
25594;25594;Cundinamarca;Quetame;0.223235757;4.3;27.419947;6;16.36451613;0.696383101;0.65948856;115.6;0;4641.13;688.94;3780.1;1403.23;0;1552.56;0.477711958;0.226835923;-0.626745348;0.647045781;-0.184527919;-0.226835923;0.65948856;1.230794686;0.339;Bajo;1
25596;25596;Cundinamarca;Quipile;0.313213114;8.9;31.07154489;8;17.59032258;0.700793284;0.833303965;360.76;120;57462.3;13833.9;327.25;423.06;20;108;0.587687678;0.265215544;-0.603713154;0.590151247;-0.228855154;-0.265215544;0.833303965;0.452203555;0.882;Muy Alto;1
25599;25599;Cundinamarca;Apulo;0.247634518;23.3;27.65841632;5;24.40322581;0.776235017;0.522963305;80;0;1008.82;17148;180;0;0;288;0.60926887;0.264435819;-0.675885789;0.590098841;-0.231833367;-0.264435819;0.522963305;1.230173043;0.452;Medio;2
25612;25612;Cundinamarca;Ricaurte;0.1727675;0.4;23.10444304;4;25.76129032;0.660617503;0.400514966;45.3;0;0;566.98;0;9.9;0;288;0.49901491;0.13987651;-0.611984956;0.789040989;-0.105109583;-0.13987651;0.400514966;0.71392241;0.12;Muy Bajo;1
25645;25645;Cundinamarca;San Antonio Del Tequendama;0.21723984;1.6;25.2457216;4;18.4483871;0.627239731;0.856803473;0;101;369.36;1576.5;175;0;0;0;0.550960671;0.248252312;-0.533596074;0.609929123;-0.210417887;-0.248252312;0.856803473;0.950847536;0.391;Bajo;1
25649;25649;Cundinamarca;San Bernardo;0.248940704;1.7;14.09046056;6;11.9516129;0.5790242;0.530186734;5.08;0;914.01;60474.25;800;393.79;0;337;0.399388062;0.149490849;-0.540766334;0.790348839;-0.112875554;-0.149490849;0.530186734;1.177157962;0.211;Bajo;1
25653;25653;Cundinamarca;San Cayetano;0.218649647;2.1;19.46298996;6;13.82258065;0.696185133;0.796641791;17.15;0;43923.83;3987.28;620;27.43;0;28424;0.509466118;0.237814939;-0.613858428;0.626111621;-0.195667333;-0.237814939;0.796641791;1.100526248;0.567;Medio;1
25658;25658;Cundinamarca;San Francisco;0.220336792;1.6;21.61628236;5;17.43225806;0.67547317;0.531028576;7.95;0;654.88;2829;0;2;0;75;0.507930432;0.240636249;-0.593292738;0.620486491;-0.19881307;-0.240636249;0.531028576;1.078870371;0.214;Bajo;1
25662;25662;Cundinamarca;San Juan De Rioseco;0.192963479;9.2;18.31231215;6;21.57096774;0.693583524;0.583600713;685.5;0;10901.89;11291;1082;33.75;0;108;0.578395196;0.243267115;-0.607805993;0.62087601;-0.206255922;-0.243267115;0.583600713;0.766594618;0.507;Medio;1
25718;25718;Cundinamarca;Sasaima;0.231255648;3.7;27.36192924;6;19.75806452;0.776144113;0.694330392;5.15;0;22075.43;15218;334;21.33;0;101;0.552126483;0.267729352;-0.676199291;0.58374545;-0.233902624;-0.267729352;0.694330392;1.528576156;0.425;Medio;1
25736;25736;Cundinamarca;Sesquilé;0.14613199;4.6;29.52759176;5;11.6483871;0.588438547;0.628595797;44.05;0;0;18.9;500;53.04;0;49122;0.440683555;0.227543591;-0.51665539;0.653564002;-0.181101009;-0.227543591;0.628595797;1.023769829;0.135;Muy Bajo;1
25740;25740;Cundinamarca;Sibaté;0.205398395;4.5;15.07135261;5;12.65806452;0.621014308;0.335556988;167.8;0;0;23961.5;4110;130.56;0;57854;0.448317935;0.205746675;-0.548036678;0.693608463;-0.15838061;-0.205746675;0.335556988;1.454714758;0.054;Muy Bajo;1
25743;25743;Cundinamarca;Silvania;0.206186469;13.2;25.40267728;6;17.07741935;0.674762759;0.619626998;176.19;70;695.5;10287.88;1640;2056.59;0;0;0.52718843;0.253009017;-0.593417571;0.605840543;-0.209869323;-0.253009017;0.619626998;0.701151768;0.487;Medio;1
25745;25745;Cundinamarca;Simijaca;0.144421357;11;23.76792001;6;12.58387097;0.713807912;0.353420308;807.52;50;0;60;5919;483.22;0;3270;0.533472216;0.265810285;-0.639491187;0.602904152;-0.220630356;-0.265810285;0.353420308;1.630355745;0.088;Muy Bajo;1
25754;25754;Cundinamarca;Soacha;0.401143183;1.1;10.74769954;4;13.14193548;0.527057223;0.008472813;0;0;0;469.46;169.5;61.59;0;3074.4;0.351133256;0.104581539;-0.495430989;0.849545905;-0.069348335;-0.104581539;0.008472813;1.721219728;0.007;Muy Bajo;1
25758;25758;Cundinamarca;Sopó;0.117962975;3.5;20.07932709;6;13.9;0.673207223;0.340634419;56;30;0;728;3790;7.48;0;670;0.475157205;0.237284751;-0.610425017;0.632440941;-0.184758123;-0.237284751;0.340634419;1.109580348;0.093;Muy Bajo;1
25769;25769;Cundinamarca;Subachoque;0.167694598;5.6;24.82570667;6;11.19032258;0.681261342;0.450525029;254.49;20;0;530.8;7200;199.3;0;17210;0.452655408;0.202633096;-0.621846;0.710249716;-0.159845339;-0.202633096;0.450525029;1.434639126;0.118;Muy Bajo;1
25772;25772;Cundinamarca;Suesca;0.154845939;3.2;21.13491153;5;10.90645161;0.633001231;0.486111824;60;0;0;173.5;55;2.93;0;27920;0.444763177;0.178324671;-0.590936016;0.727810942;-0.128301957;-0.178324671;0.486111824;1.128576051;0.11;Muy Bajo;1
25777;25777;Cundinamarca;Supatá;0.203060479;3.5;20.36080222;5;17.56129032;0.720212323;0.624144144;30;0;7492.9;1991.5;306;14.05;0;0;0.523200296;0.249931024;-0.631517286;0.606906512;-0.209589113;-0.249931024;0.624144144;0.677965977;0.457;Medio;1
25779;25779;Cundinamarca;Susa;0.23704256;3.4;32.56758681;5;11.8;0.696139369;0.588931008;14.82;0;0;72;4968;114.01;0;7430;0.470946408;0.239257097;-0.628250922;0.636017105;-0.191232415;-0.239257097;0.588931008;1.584685665;0.13;Muy Bajo;1
25781;25781;Cundinamarca;Sutatausa;0.230494094;8.1;29.5428792;4;13.06774194;0.611884669;0.607657592;5.87;0;0;25;0;25.45;0;4600;0.382000257;0.202481096;-0.558163309;0.678359175;-0.151586532;-0.202481096;0.607657592;0.67329012;0.21;Bajo;1
25785;25785;Cundinamarca;Tabio;0.061450713;1.3;21.98955615;6;13.05806452;0.692330746;0.640477742;34.86;18;0;214.5;2718.8;29;0;5284.2;0.473709342;0.247738572;-0.629722802;0.623756592;-0.196454795;-0.247738572;0.640477742;1.071447716;0.249;Bajo;1
25793;25793;Cundinamarca;Tausa;0.223615626;13.5;27.9369232;4;10.6483871;0.577117201;0.754708207;0;0;0;1013;12765.4;1317.76;0;323180;0.385148486;0.168674915;-0.526454098;0.759445981;-0.12901486;-0.168674915;0.754708207;1.281868242;0.217;Bajo;1
25797;25797;Cundinamarca;Tena;0.21594463;13.6;25.26803257;5;16.51935484;0.668252793;0.870714033;9.22;126;346.75;1846.5;0;16.46;0;0;0.550821935;0.257001235;-0.570993514;0.598244784;-0.220593913;-0.257001235;0.870714033;0.775907097;0.671;Alto;1
25799;25799;Cundinamarca;Tenjo;0.071886267;6.7;26.06139365;6;13.06451613;0.661639502;0.52226753;1442.02;2.4;0;60;25365.5;554.78;0;22920;0.512746453;0.227584191;-0.605372173;0.669382259;-0.178153916;-0.227584191;0.52226753;1.062646224;0.154;Muy Bajo;1
25805;25805;Cundinamarca;Tibacuy;0.209456542;0.2;29.43792679;5;17.14516129;0.73880318;0.818288394;94;0;509.57;1668.5;125.5;43.5;0;0;0.556631253;0.281102344;-0.644044053;0.571462522;-0.244134415;-0.281102344;0.818288394;0.863371921;0.527;Medio;1
25807;25807;Cundinamarca;Tibirita;0.161072001;7.8;27.40386322;6;13.32580645;0.565884681;0.773696682;8.39;0;727.76;342.3;315;15.58;0;116;0.477754388;0.218352392;-0.50552198;0.646936192;-0.16383489;-0.218352392;0.773696682;0.372502102;0.473;Medio;1
25815;25815;Cundinamarca;Tocaima;0.318803816;1.8;18.27202196;5;25.64516129;0.731845795;0.341292048;9.73;0;16612.42;24395;91;0;0;35;0.560011808;0.206068956;-0.653647292;0.680252381;-0.17333362;-0.206068956;0.341292048;1.292512646;0.199;Muy Bajo;1
25817;25817;Cundinamarca;Tocancipá;0.087452778;0.3;20.0002558;5;13.44516129;0.608158718;0.54306307;25.17;18;0;10.8;1638;0;0;1800;0.421265112;0.196075154;-0.560767724;0.700580797;-0.146026461;-0.196075154;0.54306307;1.095415368;0.103;Muy Bajo;1
25823;25823;Cundinamarca;Topaipí;0.334348227;13.9;15.87463009;6;19.63870968;0.79922742;0.760322256;43;0;9217.5;1951.82;20;18;0;550;0.585540406;0.27703025;-0.701815835;0.57031314;-0.243016686;-0.27703025;0.760322256;1.195406814;0.849;Muy Alto;1
25839;25839;Cundinamarca;Ubalá;0.247255115;9.5;16.4097362;6;14.38064516;0.722100242;0.748512093;100.68;0;4671.63;439;1785;245.91;0;328;0.520521591;0.219948257;-0.648767547;0.665977185;-0.180994887;-0.219948257;0.748512093;1.194485652;0.65;Alto;1
25841;25841;Cundinamarca;Ubaque;0.212831062;8.4;29.41351968;7;12.73225806;0.697349191;0.766224401;222.76;665;137.73;285;18452.5;4977.1;0;23851.5;0.475806454;0.231707955;-0.633120797;0.639429659;-0.185552421;-0.231707955;0.766224401;1.283545981;0.502;Medio;1
25843;25843;Cundinamarca;Villa De San Diego De Ubaté;0.181856991;0.4;17.99108017;5;13.29677419;0.654805116;0.209732208;105.16;0;0;657.17;1650;56.5;0;21820;0.469966283;0.232918995;-0.600092957;0.646338067;-0.180633869;-0.232918995;0.209732208;0.943744099;0.041;Muy Bajo;1
25845;25845;Cundinamarca;Une;0.256199363;5.7;20.19718127;5;7.867741935;0.647020914;0.412293853;535.86;0;0;449;20778;158.06;0;61614;0.38399292;0.133658995;-0.614751086;0.814883782;-0.096269342;-0.133658995;0.412293853;1.314358606;0.108;Muy Bajo;1
25851;25851;Cundinamarca;Útica;0.23099978;3.3;21.95428514;3;24.67096774;0.800491062;0.383199079;19.94;0;148775;113.8;0;0;0;0;0.61876505;0.26570575;-0.698212579;0.591152055;-0.234940278;-0.26570575;0.383199079;1.48217619;0.112;Muy Bajo;1
25862;25862;Cundinamarca;Vergara;0.288791016;1.5;17.68552156;6;20.43548387;0.781816447;0.757317802;98;0;101104.53;1649;11;68.53;0;590;0.568933669;0.277217648;-0.68181604;0.571728184;-0.241939043;-0.277217648;0.757317802;1.280656281;0.691;Alto;1
25867;25867;Cundinamarca;Vianí;0.199349232;12.4;23.53574553;6;17.86451613;0.733132184;0.600043076;14.68;0;69822.34;11381.6;429;52.8;0;10;0.589751214;0.270153519;-0.632019743;0.581150682;-0.235649068;-0.270153519;0.600043076;0.481516024;0.602;Alto;1
25871;25871;Cundinamarca;Villagómez;0.135680787;7.2;19.22869708;6;18.02258065;0.710803439;0.588704727;24;8;4388.24;487.59;0;15.5;0;144;0.518990792;0.245091503;-0.624862879;0.613362903;-0.206064093;-0.245091503;0.588704727;1.102147369;0.35;Bajo;1
25873;25873;Cundinamarca;Villapinzón;0.212295156;2.9;35.20212256;5;11.04516129;0.559914188;0.559815699;68;0;0;2470;455;259.35;0;465060;0.432348577;0.195847939;-0.513017901;0.693177717;-0.145236655;-0.195847939;0.559815699;0.194067243;0.175;Muy Bajo;1
25875;25875;Cundinamarca;Villeta;0.232827813;3.6;22.14440565;6;22.89677419;0.773054254;0.278474559;347.76;0;60848;1630.44;87.5;29.27;0;615;0.589086523;0.269737893;-0.673971472;0.585211158;-0.236955178;-0.269737893;0.278474559;1.419231884;0.149;Muy Bajo;1
25878;25878;Cundinamarca;Viotá;0.298713794;10;23.14130039;3;22.30967742;0.710911444;0.616813439;0;0;3201.16;18190;0;0;0;35;0.590656956;0.262454044;-0.616417533;0.593446535;-0.229091393;-0.262454044;0.616813439;1.054751278;0.334;Bajo;1
25885;25885;Cundinamarca;Yacopí;0.27812276;20.5;12.89785358;7;20.81612903;0.760593619;0.691433248;2522.9;200;52238.66;11857.5;159.6;59;0;3172.5;0.61004154;0.265980372;-0.667047238;0.587851702;-0.230146419;-0.265980372;0.691433248;0.950749338;0.885;Muy Alto;2
25898;25898;Cundinamarca;Zipacón;0.175033998;43.2;31.28901273;7;12.01290323;0.61153867;0.668098818;25.16;559.5;97.33;2535.5;3150;107.32;0;9300;0.522373737;0.22786577;-0.536589611;0.645742893;-0.186139937;-0.22786577;0.668098818;0.081675529;0.795;Alto;1
25899;25899;Cundinamarca;Zipaquirá;0.1308811;0.7;11.29071573;5;9.429032258;0.690658404;0.212679096;22.37;0;0;1139.25;610;52.57;0;48260;0.465585572;0.234062158;-0.627752743;0.647082866;-0.188181815;-0.234062158;0.212679096;1.778531799;0.016;Muy Bajo;1
27001;27001;Chocó;Quibdó;0.242895492;0;1.431229265;5;24.99032258;0.771245711;0.14235636;3882.12;82.5;1522;27119;0;0;0;836;0.58157106;0.317766083;-0.657397236;0.521319269;-0.289026338;-0.317766083;0.14235636;1.182039138;0.171;Muy Bajo;3
27006;27006;Chocó;Acandí;0.3838367;0;8.390821232;5;26.23870968;0.781787899;0.577407407;1585.05;0;39.2;1887;112;0;0;6800;0.643170474;0.294709423;-0.676200285;0.556912478;-0.271931474;-0.294709423;0.577407407;1.436252061;0.581;Medio;3
27025;27025;Chocó;Alto Baudó;0.596421094;0;0.192662753;4;22.6483871;0.656065918;0.890046614;142;0;18018.4;13971.2;0;0;0;1350;0.629997994;0.291891852;-0.558254313;0.551363453;-0.256533543;-0.291891852;0.890046614;-0.57595275;0.991;Muy Alto;3
27050;27050;Chocó;Atrato;0.385911375;50.3;3.417403536;5;24.81290323;0.753447476;0.539913366;45.92;1200;1340.8;3268.2;0;0;0;665;0.580568943;0.317895911;-0.632970372;0.524057021;-0.284754505;-0.317895911;0.539913366;0.724765124;0.953;Muy Alto;2
27073;27073;Chocó;Bagadó;0.817427522;20.6;1.029930994;4;22.08709677;0.816625215;0.798756003;232;0;22.05;872.3;0;0;0;48.8;0.566566566;0.324588774;-0.707220694;0.512039792;-0.29741856;-0.324588774;0.798756003;1.253722441;0.994;Muy Alto;3
27075;27075;Chocó;Bahía Solano;0.338859967;0;2.040578705;4;23.86451613;0.769722413;0.398914144;103;0;256;938;0;0;0;14;0.606216296;0.3061001;-0.658589985;0.538365911;-0.282378086;-0.3061001;0.398914144;0.915944875;0.456;Medio;3
27077;27077;Chocó;Bajo Baudó;0.310175122;0;0.406288145;4;24.09032258;0.593103572;0.78764969;361.5;0;3272;6229;0;0;0;147.2;0.549730359;0.296733021;-0.495443348;0.552564444;-0.258540366;-0.296733021;0.78764969;-0.454999748;0.889;Muy Alto;3
27099;27099;Chocó;Bojayá;0.341216927;0;0.229703934;4;25.07096774;0.789592312;0.921954556;252;0;2525;2859;0;0;0;182;0.61855715;0.310945711;-0.676087968;0.529024619;-0.284359377;-0.310945711;0.921954556;1.777025788;0.82;Muy Alto;3
27135;27135;Chocó;El Cantón Del San Pablo;0.292148902;0;2.018637661;3;24.40967742;0.64697378;0.547207345;0;0;33.6;92;0;0;0;280;0.509790875;0.249896867;-0.558796779;0.617891063;-0.21407773;-0.249896867;0.547207345;0.518715981;0.446;Medio;3
27150;27150;Chocó;Carmen Del Darién;0.8293672;0;2.124339707;4;25.42580645;0.745732645;0.895342338;943.43;0;392;173254;0;0;0;25300;0.58409297;0.289806929;-0.632479718;0.55919363;-0.261435845;-0.289806929;0.895342338;0.724765124;0.99;Muy Alto;3
27160;27160;Chocó;Cértegui;0.323400738;0;3.141835127;4;24.81935484;0.712629871;0.428949983;5.89;0;68.96;1350.85;0;0;0;279;0.579102909;0.295263279;-0.605153286;0.549123197;-0.264463008;-0.295263279;0.428949983;0.724765124;0.439;Medio;3
27205;27205;Chocó;Condoto;0.361779998;38.8;2.458763069;4;23.44193548;0.719247141;0.229278709;14.8;0;925.3;1057.9;0;0;0;338;0.565820085;0.27907489;-0.612321686;0.568184472;-0.249569641;-0.27907489;0.229278709;0.863270661;0.569;Medio;3
27245;27245;Chocó;El Carmen De Atrato;0.269217922;0;7.184904927;5;16.24516129;0.796375412;0.707375919;79.1;0;880.93;1325.5;743.8;36.6;0;0;0.551882532;0.332963929;-0.694026367;0.506080828;-0.298736092;-0.332963929;0.707375919;1.320907587;0.643;Alto;3
27250;27250;Chocó;El Litoral Del San Juan;0.260098008;0;0.153025695;4;24.81935484;0.680345784;0.934298441;89.42;0;18972.8;2054.9;0;0;0;742;0.524639496;0.297146238;-0.576133093;0.54695593;-0.258303158;-0.297146238;0.934298441;0.482863334;0.892;Muy Alto;3
27361;27361;Chocó;Istmina;0.360324966;0;0.917873415;4;24.40645161;0.628927171;0.277167718;3460.68;0;6483.4;12169;0;0;0;6480;0.523261287;0.264835546;-0.534902364;0.590903944;-0.226426572;-0.264835546;0.277167718;0.544606747;0.27;Bajo;3
27372;27372;Chocó;Juradó;0.314305782;0;0.939500523;5;24.02258065;0.776884469;0.650977637;106.4;15;1922.5;6664;0;0;0;780;0.612967927;0.304459716;-0.670221257;0.540680143;-0.282868078;-0.304459716;0.650977637;0.870198769;0.774;Alto;3
27413;27413;Chocó;Lloró;0.37836295;0;0.518076836;4;23.93870968;0.802265502;0.669933698;101.69;0;341.5;1169.1;0;0;0;490;0.574103509;0.328263215;-0.686340038;0.507977617;-0.301821317;-0.328263215;0.669933698;1.202511999;0.738;Alto;3
27425;27425;Chocó;Medio Atrato;0.406909618;0;1.214029836;4;24.8516129;0.758549609;0.926764314;296;0;17045;18032;0;0;0;281;0.559737503;0.314215774;-0.643949232;0.526332833;-0.279099555;-0.314215774;0.926764314;0.724765124;0.943;Muy Alto;3
27430;27430;Chocó;Medio Baudó;0.355591191;0;0.878749088;4;24.83225806;0.831413003;0.866481706;1008;0;5101.68;6846.77;0;0;0;277.5;0.617699465;0.326076343;-0.706766451;0.509376954;-0.306454325;-0.326076343;0.866481706;0.724765124;0.941;Muy Alto;3
27450;27450;Chocó;Medio San Juan;0.260413648;0;0.929814753;5;24.63225806;0.679851041;0.765345212;245.4;400;4182;2537;0;0;0;400;0.562608888;0.29406694;-0.575818151;0.549736723;-0.256647147;-0.29406694;0.765345212;0.724765124;0.769;Alto;3
27491;27491;Chocó;Nóvita;0.303427371;0;0.801444584;4;24.44193548;0.661988321;0.62668953;241.22;0;13288.8;15755;0;0;0;1886;0.525450287;0.266201108;-0.563945642;0.585496242;-0.230027699;-0.266201108;0.62668953;0.454640544;0.657;Alto;3
27495;27495;Chocó;Nuquí;0.36436105;0;0.702305731;5;23.89032258;0.636224805;0.926196312;575;12.5;3119.2;5323.7;0;0;0;436.6;0.61925547;0.29551593;-0.535597425;0.552234333;-0.263595971;-0.29551593;0.926196312;-0.327948991;0.97;Muy Alto;3
27580;27580;Chocó;Río Iró;0.306691682;0;2.201311932;4;22.54516129;0.758994355;0.730325469;114.8;0;337.92;1194.2;0;0;0;436;0.613847385;0.290176705;-0.648673308;0.552942822;-0.263127567;-0.290176705;0.730325469;0.724765124;0.775;Alto;3
27600;27600;Chocó;Río Quito;0.210687721;0;1.900837549;6;24.55483871;0.710349491;0.737390481;437.26;79.5;1284.24;3267.2;17.84;0;0;739.92;0.591688923;0.295349304;-0.602278064;0.552129506;-0.261027012;-0.295349304;0.737390481;0.724765124;0.787;Alto;2
27615;27615;Chocó;Riosucio;0.539273014;0;1.340197541;5;25.09032258;0.792564552;0.507235364;76392.7;0;10086.81;39956;0;0;300;5178;0.6372587;0.306571001;-0.677754406;0.537357042;-0.280935338;-0.306571001;0.507235364;1.268985793;0.739;Alto;3
27660;27660;Chocó;San José Del Palmar;0.093723958;0;3.414833995;4;18.93225806;0.729932504;0.770760234;33.5;0;5431.2;12158;0;0;0;50;0.591374902;0.280613955;-0.631021864;0.566634723;-0.249415526;-0.280613955;0.770760234;0.723850637;0.592;Medio;3
27745;27745;Chocó;Sipí;0.308697336;0;1.143065958;5;24.39354839;0.629048381;0.785992218;34.2;0;336;1086;4.35;0;0;146;0.557921265;0.269467255;-0.536837265;0.57971207;-0.234537755;-0.269467255;0.785992218;0.151226425;0.87;Muy Alto;3
27787;27787;Chocó;Tadó;0.286988205;93.6;2.873941339;4;22.40967742;0.73728651;0.41029625;96.9;0;511.96;4722.9;0;0;0;456;0.586909583;0.294784389;-0.631445404;0.547811541;-0.263687635;-0.294784389;0.41029625;0.787728353;0.961;Muy Alto;2
27800;27800;Chocó;Unguía;0.250284985;0;6.840894796;4;26.59032258;0.730406139;0.720850861;2778.5;0;127.75;15346.5;0;0;0;936;0.563740676;0.283186622;-0.629632125;0.577420995;-0.236133171;-0.283186622;0.720850861;0.824477963;0.658;Alto;3
27810;27810;Chocó;Unión Panamericana;0.195272232;0;5.260001129;4;24.56129032;0.68334055;0.582233223;6.64;0;4;809.4;0;0;0;120.9;0.570686366;0.279812722;-0.578360691;0.571305893;-0.24664456;-0.279812722;0.582233223;0.724765124;0.433;Medio;3
41001;41001;Huila;Neiva;0.107189797;1.6;7.275804619;6;25.46451613;0.67240618;0.063884078;5832.6;0;51888.56;24758.19;4161;1286.64;0;779;0.526893186;0.193498324;-0.593429538;0.699567341;-0.155462335;-0.193498324;0.063884078;0.906163891;0.06;Muy Bajo;3
